neighbor_count	neighbors[list]	SelectedFingers.2.0	Flexion.2.0	FlexionChange.2.0	Spread.2.0	SpreadChange.2.0	ThumbPosition.2.0	ThumbContact.2.0	SignType.2.0	Movement.2.0	RepeatedMovement.2.0	MajorLocation.2.0	MinorLocation.2.0	SecondMinorLocation.2.0	Contact.2.0	NonDominantHandshape.2.0	UlnarRotation.2.0
3	[blow_candle_2;K_02_022,deaf_school;H_01_022,think_over;D_02_054]	i	FullyOpen	0.0			Closed	0.0	OneHanded		0	Head	Neutral		0		0
2	[brown;D_03_045,hello;D_02_055]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded	Straight	0	Head	Forehead	Chin	1		0
2	[hello;D_02_055,nonsense;G_03_071]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded	Curved	0	Head	Forehead	HeadAway	1		0
2	[hello;D_02_055,hospital;J_02_022]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded	Straight	0	Head	Forehead	HeadAway	1		0
2	[hello;D_02_055,hospital;J_02_022]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded	Straight	0	Head	Forehead	Forehead	1		0
3	[not;E_01_100,patient_2;B_01_085,patient_2;D_02_056]	t					Open		OneHanded	Straight	0	Head	UnderChin	Chin	1		0
3	[not;E_01_100,patient_2;D_02_056,peanut_butter;E_02_077]	t					Open		OneHanded	Straight	0	Head	UpperLip	HeadAway	1		0
3	[not;E_01_100,patient_2;D_02_056,peanut_butter;E_02_077]	t					Open		OneHanded	Straight	0	Head	UpperLip	HeadAway	1		0
2	[arizona;J_03_022,patient_2;D_02_056]	t					Open		OneHanded	Curved	0	Head	UpperLip	Chin	1		0
3	[arizona;J_03_022,patient_2;B_01_085,patient_2;D_02_056]	t					Open		OneHanded	Straight	0	Head	Chin	Chin	1		0
2	[melt;F_01_050,walk;D_02_057]	imrp	FullyOpen	1.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	0	open_b	0
2	[walk;D_02_057,wallet;F_01_081]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	open_b	0
2	[fold;F_02_019,walk;D_02_057]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	0	open_b	1
2	[downsize;D_02_058,vagina;F_02_065]	i	FullyOpen	0.0			Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	l	0
3	[downsize;D_02_058,incredible;J_03_080,pizza_1;G_01_013]	i	FullyOpen	0.0			Open	0.0	SymmetricalOrAlternating		1	Neutral	Neutral	Neutral	0	l	1
2	[downsize;D_02_058,pizza_1;G_01_013]	i	FullyOpen	0.0			Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral		0	l	1
2	[metaphor;D_02_059,pay;F_01_082]	i	FullyOpen	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Curved	0	Hand	Palm	PalmBack	1	B	1
3	[metaphor;D_02_059,once;J_02_059,pay;F_01_082]	i	Bent	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Curved	0	Hand	Palm	HandAway	1	B	1
2	[lock_2;H_02_017,metaphor;D_02_059]	i	Bent	0.0			Closed	0.0	AsymmetricalDifferentHandshape		0	Hand	Palm	PalmBack	1	B	1
2	[lock_2;H_02_017,metaphor;D_02_059]	i	Bent	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Curved	0	Hand	Palm		1	B	1
2	[metaphor;D_02_059,once;J_02_059]	i	Flat	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Curved	0	Hand	Palm	PalmBack	1	B	1
3	[metaphor;D_02_059,once;J_02_059,pay;F_01_082]	i	Bent	0.0			Closed	0.0	AsymmetricalDifferentHandshape	Curved	0	Hand	Palm	HandAway	1	B	1
2	[half;F_03_040,there;D_02_060]	i	FullyOpen				Closed	0.0	OneHanded	Straight	0	Neutral	Neutral		0		0
4	[gun_3;K_01_069,later;D_01_077,there;D_02_060,tiny;K_03_019]	i	FullyOpen	0.0			Open	0.0	OneHanded	Straight	0	Neutral	Neutral		0		0
4	[blow_candle_2;K_02_022,day;C_01_044,gun_3;K_01_069,there;D_02_060]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Curved	0	Neutral	Neutral		0		0
2	[point_index;K_02_083,there;D_02_060]	i	Flat	0.0			Closed	0.0	OneHanded	Straight	0	Neutral	Neutral		0		0
3	[scroll_down;C_03_084,there;D_02_060,tiny;K_03_019]	i	Bent	0.0			Closed	0.0	OneHanded	Straight	0	Neutral	Neutral		0		0
4	[gun_3;K_01_069,later;D_01_077,there;D_02_060,tiny;K_03_019]	i	FullyOpen	0.0			Open	0.0	OneHanded	Straight	0	Neutral	Neutral		0		0
2	[decide;D_03_057,pull;D_02_062]	i	FullyOpen	0.0			Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	baby_o	0
2	[decide;D_03_057,pull;D_02_062]	i	Bent	0.0			Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	l	0
2	[flip_switch;E_01_066,pull;D_02_062]	i	Bent	0.0			Open	1.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	baby_o	0
2	[flip_switch;E_01_066,pull;D_02_062]	i	Bent	0.0			Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0		0
2	[pizza_cutter;E_02_084,pull;D_02_062]	i	Bent	0.0			Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	baby_o	0
2	[pizza_cutter;E_02_084,pull;D_02_062]	i	Bent	0.0			Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	bent_l	0
3	[jump_rope;G_01_019,pull;D_02_062,replace;J_03_007]	i	Bent	0.0			Open	1.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	0	baby_o	0
2	[edit;G_02_057,pull;D_02_062]	i	Bent	0.0			Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	baby_o	1
2	[pull;D_02_062,vlog;J_03_027]	i	Bent	1.0			Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	baby_o	0
2	[hang_clothes;K_02_069,pull;D_02_062]	i	Curved	0.0			Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	baby_o	0
2	[hang_clothes;K_02_069,pull;D_02_062]	i	Bent	0.0			Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	f	0
3	[pull;D_02_062,replace;J_03_007,tie_up_1;K_03_035]	i	Bent	0.0			Open	1.0	SymmetricalOrAlternating	Other	0	Neutral	Neutral	Neutral	0	baby_o	0
2	[bottle;D_02_064,soccer_2;F_03_032]	mr	Curved	1.0	0.0	0.0	Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	HandAway	1	B	0
2	[bottle;D_02_064,soccer_2;F_03_032]	imrp	Curved	1.0	0.0	0.0	Open	1.0	AsymmetricalDifferentHandshape	Curved	0	Hand	Palm	HandAway	1	B	0
2	[bottle;D_02_064,run_out_of;G_01_077]	imrp	Flat	1.0	0.0	0.0	Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	HandAway	1	B	0
2	[bottle;D_02_064,document;H_01_097]	imrp	Curved	0.0	0.0	0.0	Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm	HandAway	1	B	0
2	[bottle;D_02_064,document;H_01_097]	imrp	Curved	1.0	0.0	0.0	Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	Palm		1	B	0
2	[god;D_02_068,smell;E_02_049]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded	Curved	1	Head	HeadAway	HeadAway	0		0
2	[god;D_02_068,will;F_03_025]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded	Curved	0	Head	CheekNose	HeadAway	0		0
3	[ear;D_02_071,soon_1;G_01_004,soon_3;H_03_023]	i	Curved	0.0			Open	1.0	OneHanded	Straight	1	Head	Other		1		0
4	[cheek;G_03_052,ear;D_02_071,lollipop;E_02_095,soon_1;G_01_004]	i	Bent	0.0			Open	1.0	OneHanded	Straight	1	Head	Chin		1		0
4	[cheek;G_03_052,ear;D_02_071,lollipop;E_02_095,magnify_1;G_01_073]	i	Bent	0.0			Open	1.0	OneHanded	Straight	1	Head	Eye		1		0
3	[ear;D_02_071,magnify_1;G_01_073,theory;J_03_042]	i	Bent	0.0			Open	1.0	OneHanded	Straight	1	Head	Other	HeadAway	1		0
3	[ear;D_02_071,soon_1;G_01_004,soon_3;H_03_023]	i	Curved	0.0			Open	1.0	OneHanded	Straight	1	Head	Other		1		0
4	[cheek;G_03_052,ear;D_02_071,lollipop;E_02_095,theory;J_03_042]	i	Bent	0.0			Open	1.0	OneHanded	Straight	1	Head	Forehead		1		0
3	[ear;D_02_071,magnify_1;G_01_073,theory;J_03_042]	i	Bent	0.0			Open	1.0	OneHanded	Straight	1	Head	Other	HeadAway	1		0
2	[antlers;F_01_027,vomit;D_02_072]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Head	Forehead	HeadAway	0	5	0
3	[antlers;F_01_027,hate;F_02_078,vomit;D_02_072]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Head	UnderChin	HeadAway	1	5	0
2	[hate;F_02_078,vomit;D_02_072]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Head	Chin	HeadAway	0	5	0
3	[everyday;E_01_084,not;E_01_100,nut;D_02_073]	t					Open		OneHanded	Straight	1	Head	UnderChin	HeadAway	1		0
2	[italy;D_02_074,vacuum;D_03_084]	i	Bent	0.0			Open	0.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0		0
5	[dinosaur_2;K_03_047,find;B_03_076,forfeit;D_02_038,italy;D_02_074,vacuum;D_03_084]	i	Curved	0.0			Open	1.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0		0
2	[italy;D_02_074,pour;F_02_063]	p	Curved	0.0			Open	0.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0		0
4	[cross_3;K_03_028,forfeit;D_02_038,italy;D_02_074,pour;F_02_063]	i	Curved	0.0			Open	0.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0		0
5	[cross_3;K_03_028,find;B_03_076,instagram;H_03_083,italy;D_02_074,later;D_01_077]	i	Curved	0.0			Open	0.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0		0
2	[instagram;H_03_083,italy;D_02_074]	i	Curved	0.0			Open	0.0	OneHanded	Z-shaped	1	Neutral	Neutral	Neutral	0		0
2	[flashlight_4;K_02_092,italy;D_02_074]	imrp	Curved	0.0			Open	0.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0		0
2	[flashlight_4;K_02_092,italy;D_02_074]	i	Stacked	0.0			Open	0.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0		0
2	[dinosaur_2;K_03_047,italy;D_02_074]	m	Curved	0.0			Open	0.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0		0
5	[dinosaur_2;K_03_047,find;B_03_076,forfeit;D_02_038,italy;D_02_074,vacuum;D_03_084]	i	Curved	0.0			Open	1.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0		0
4	[clock;D_02_076,deaf;E_03_098,disappoint;G_03_018,sshh;E_02_016]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	0	Head	WristBack		1		0
2	[clock;D_02_076,sshh;E_02_016]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	0	Arm	Mouth		1		0
4	[clock;D_02_076,deaf;E_03_098,disappoint;G_03_018,sshh;E_02_016]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	0	Head	WristBack		1		0
2	[clock;D_02_076,deaf;E_03_098]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	0	Arm	Other		1		0
4	[cannon;G_02_037,clock;D_02_076,temptation;C_01_082,time;B_02_080]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Arm	WristBack		1		0
2	[cannon;G_02_037,clock;D_02_076]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	0	Arm	WristBack	ArmAway	1		0
4	[clock;D_02_076,deaf;E_03_098,disappoint;G_03_018,sshh;E_02_016]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	0	Head	WristBack		1		0
2	[clock;D_02_076,disappoint;G_03_018]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	0	Arm	Chin		1		0
2	[push;D_02_077,your;F_01_052]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	5	0
2	[push;D_02_077,your;F_01_052]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0		0
2	[plow;H_02_058,push;D_02_077]	imrp	Curved	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	5	0
2	[plow;H_02_058,push;D_02_077]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	curved_5	0
3	[hamster;E_03_073,humor;H_03_063,rat;D_02_081]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded	Straight	1	Head	CheekNose	HeadAway	1		0
2	[hamster;E_03_073,rat;D_02_081]	im	Crossed	0.0	0.0	0.0	Closed	0.0	OneHanded	Straight	1	Head	CheekNose		1		0
2	[basket_2;E_01_060,how;D_02_082]	imrp	Curved	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	c	1
2	[basket_2;E_01_060,how;D_02_082]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	curved_5	1
2	[how;D_02_082,overnight;J_01_076]	imrp	Curved	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	0	Neutral	Neutral	Neutral	1	c	1
2	[how;D_02_082,organization;J_03_033]	imrp	Curved	0.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	c	1
2	[how;D_02_082,organization;J_03_033]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	o	1
2	[how;D_02_082,stack_2;K_02_102]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Other	0	Neutral	Neutral	Neutral	1	c	1
2	[heavy;F_01_085,what_1;D_02_084]	imrp	Curved	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	5	0
2	[heavy;F_01_085,what_1;D_02_084]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	curved_5	0
2	[trophy;D_02_086,vagina;F_02_065]	i	FullyOpen	0.0			Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	y	0
2	[trophy;D_02_086,vagina;F_02_065]	p	FullyOpen	0.0			Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	l	0
2	[battery;D_02_089,electrocute;K_01_096]	i	Bent	0.0			Closed	0.0	SymmetricalOrAlternating	BackAndForth	1	Neutral	Neutral	Neutral	1	bent_1	0
3	[humble;A_01_009,russia;D_02_091,sshh;E_02_016]	i	FullyOpen	0.0			Closed	0.0	OneHanded	BackAndForth	0	Head	Mouth		1		0
3	[really;B_02_021,red_faced;F_03_030,russia;D_02_091]	i	FullyOpen	0.0			Closed	0.0	OneHanded	BackAndForth	0	Head	Chin	HeadAway	1		0
2	[fake;G_03_080,russia;D_02_091]	i	FullyOpen	0.0			Closed	0.0	OneHanded	BackAndForth	0	Head	CheekNose	HeadAway	1		0
2	[intelligent;H_02_080,russia;D_02_091]	i	FullyOpen	0.0			Closed	0.0	OneHanded	BackAndForth	0	Head	Forehead	HeadAway	1		0
2	[sweater;D_02_092,vest;J_03_050]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Body	TorsoTop	TorsoBottom	1	c	1
2	[sweater;D_02_092,vest;J_03_050]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Body	TorsoTop	Hips	1	c	0
3	[avoid;E_01_040,each;F_02_059,far;D_03_007]	t					Open		AsymmetricalSameHandshape	Curved	0	Hand	Heel	HandAway	1	a	0
3	[each;F_02_059,far;D_03_007,most;E_01_085]	t					Open		AsymmetricalSameHandshape	Z-shaped	0	Hand	FingerBack	HandAway	1	a	0
3	[avoid;E_01_040,each;F_02_059,far;D_03_007]	t					Open		AsymmetricalSameHandshape	Curved	0	Hand	Heel	HandAway	1	a	0
2	[far;D_03_007,poop;H_03_072]	t					Open		AsymmetricalSameHandshape	Curved	0	Hand	Other	HandAway	1	a	0
5	[eagle;D_03_066,gay;D_03_011,hearing_aid;B_01_015,lesbian;H_01_057,pipe_2;K_02_018]	i	Bent	0.0			Open	0.0	OneHanded	Straight	1	Head	Chin		1		0
3	[eagle;D_03_066,gay;D_03_011,turkey;A_02_078]	i	Flat	0.0			Open	0.0	OneHanded	Straight	1	Head	CheekNose		1		0
2	[gay;D_03_011,guilty;D_03_085]	i	Flat	0.0			Open	0.0	OneHanded	Straight	1	Body	Chin		1		0
2	[gay;D_03_011,guilty;D_03_085]	i	Flat	0.0			Open	0.0	OneHanded	Straight	1	Head	Clavicle		1		0
3	[gay;D_03_011,pipe_2;K_02_018,snorkel;E_01_102]	i	Flat	0.0			Open	0.0	OneHanded	Straight	1	Head	Mouth		1		0
2	[gay;D_03_011,lunch;F_01_076]	i	Flat	0.0			Open	0.0	OneHanded	Straight	1	Head	Chin		0		0
4	[fireman_2;K_03_052,gay;D_03_011,lesbian;H_01_057,soon_1;G_01_004]	i	Curved	0.0			Open	0.0	OneHanded	Straight	1	Head	Chin		1		0
2	[gay;D_03_011,soon_1;G_01_004]	i	Flat	0.0			Open	1.0	OneHanded	Straight	1	Head	Chin		1		0
3	[gay;D_03_011,luck;H_03_009,turkey;A_02_078]	i	Flat	0.0			Open	0.0	OneHanded	Straight	1	Head	Chin	HeadAway	1		0
5	[eagle;D_03_066,gay;D_03_011,hearing_aid;B_01_015,lesbian;H_01_057,pipe_2;K_02_018]	i	Bent	0.0			Open	0.0	OneHanded	Straight	1	Head	Chin		1		0
3	[gay;D_03_011,pipe_2;K_02_018,snorkel;E_01_102]	i	Flat	0.0			Open	0.0	OneHanded	Straight	1	Head	Mouth		1		0
4	[fireman_2;K_03_052,gay;D_03_011,lesbian;H_01_057,soon_1;G_01_004]	i	Curved	0.0			Open	0.0	OneHanded	Straight	1	Head	Chin		1		0
2	[fireman_2;K_03_052,gay;D_03_011]	i	Flat	0.0			Open	0.0	OneHanded	Straight	1	Head	Forehead		1		0
2	[destroy;E_03_052,wedding;D_03_015]	imrp	FullyOpen	1.0	1.0	1.0	Open	0.0	SymmetricalOrAlternating	BackAndForth	0	Neutral	Neutral	Neutral	1	5	1
2	[destroy;E_03_052,wedding;D_03_015]	imrp	FullyOpen	1.0	1.0	1.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	5	0
2	[lost;J_01_017,wedding;D_03_015]	imrp	FullyOpen	0.0	1.0	1.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	5	1
2	[lost;J_01_017,wedding;D_03_015]	imrp	FullyOpen	1.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	5	1
4	[bull;E_01_098,if;G_03_017,iphone;K_01_021,rhino;D_03_016]	p	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Head	Forehead		1		0
2	[recent;J_02_056,rhino;D_03_016]	p	Bent	0.0			Closed	0.0	OneHanded	Straight	1	Head	CheekNose		1		0
3	[loyal;D_03_017,quality;J_02_095,spain;G_01_094]	i	Bent	0.0			Open	0.0	OneHanded	Circular	0	Body	BodyAway	Clavicle	1		1
2	[loyal;D_03_017,spain;G_01_094]	i	FullyOpen	0.0			Open	1.0	OneHanded	Circular	0	Body	BodyAway	Clavicle	1		1
2	[hold_together;E_02_003,magic;D_03_018]	imrp	Curved	1.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating		0	Neutral	Neutral		0	curved_5	0
2	[hold_together;E_02_003,magic;D_03_018]	imrp	Curved	1.0	1.0	1.0	Closed	1.0	SymmetricalOrAlternating		0	Neutral	Neutral		1	curved_5	0
2	[paragraph;E_02_090,rake;D_03_021]	imrp	Curved	0.0	1.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	BackAndForth	1	Hand	Palm	HandAway	1	B	0
2	[daughter;E_02_023,wife;D_03_025]	imrp	Curved	0.0	0.0	0.0	Closed	0.0	OneHanded		0	Head	Chin		1		0
2	[neck;F_02_081,priest;D_03_026]	i	Flat	0.0			Open	0.0	OneHanded	Straight	1	Body	Neck	Neck	0		0
2	[neck;F_02_081,priest;D_03_026]	i	Flat	0.0			Open	0.0	OneHanded	Straight	1	Body	Neck	BodyAway	1		0
2	[can;D_03_027,freedom;E_02_001]	imrp	FullyClosed	0.0		0.0	Closed	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	s	1
3	[boots_2;K_03_101,can;D_03_027,winter;E_03_022]	imrp	FullyClosed	0.0		0.0	Closed	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral		0	s	0
2	[accordion;F_02_048,can;D_03_027]	imrp	FullyClosed	0.0			Closed	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	s	0
5	[can;D_03_027,canoe;D_01_045,cheerleader;H_02_045,pop_4;K_03_031,structure;H_01_035]	imrp	FullyClosed	0.0		0.0	Closed	1.0	SymmetricalOrAlternating	Other	0	Neutral	Neutral	Neutral	0	s	0
3	[can;D_03_027,drop;C_03_052,toss_out;H_02_037]	imrp	FullyClosed	1.0		0.0	Closed	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	s	0
3	[boots_2;K_03_101,can;D_03_027,winter;E_03_022]	imrp	FullyClosed	0.0		0.0	Closed	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral		0	s	0
3	[argue;F_03_072,but;D_03_030,stars;A_01_047]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	1	0
5	[back_up;G_01_102,but;D_03_030,meet;D_02_018,square;J_01_060,triangle;J_02_080]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	Other	0	Neutral	Neutral	Neutral	1	1	0
2	[but;D_03_030,square;J_01_060]	i	FullyOpen	1.0			Closed	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	1	0
5	[back_up;G_01_102,but;D_03_030,meet;D_02_018,square;J_01_060,triangle;J_02_080]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	Other	0	Neutral	Neutral	Neutral	1	1	0
2	[breathe;D_03_051,holiday;D_03_031]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	BackAndForth	1	Body	TorsoTop	BodyAway	1	5	0
2	[bear;D_03_063,holiday;D_03_031]	imrp	FullyOpen	1.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Body	TorsoTop	BodyAway	1	5	0
2	[clothes;E_03_096,holiday;D_03_031]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Body	TorsoTop	BodyAway	1	5	1
2	[cape;F_01_004,holiday;D_03_031]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Body	Shoulder	BodyAway	1	5	0
4	[continue;D_03_032,dig_up;G_02_019,scientist;A_01_020,which;B_01_088]	t					Open		SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	0	a	0
3	[agency;H_01_044,continue;D_03_032,dig_up;G_02_019]	t					Open		SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	a	1
3	[agency;H_01_044,challenge;B_03_051,continue;D_03_032]	t					Open		SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	1	a	0
3	[agency;H_01_044,continue;D_03_032,dig_up;G_02_019]	t					Open		SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	a	1
2	[enjoy;D_03_033,relax;D_03_081]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Body	TorsoTop	TorsoTop	1	open_b	0
2	[enjoy;D_03_033,relax;D_03_081]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Circular	1	Body	TorsoTop		1	open_b	0
2	[locker;K_01_126,sit;D_03_034]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	FingerBack		1	DominanceConditionViolation	0
2	[locker;K_01_126,sit;D_03_034]	im	Curved	0.0	0.0	0.0	Closed	0.0	DominanceViolation	Straight	0	Hand	FingerBack		1	DominanceConditionViolation	0
2	[lamp;D_03_037,send;E_02_009]	imrp	Curved	1.0	0.0	1.0	Open	1.0	OneHanded	Straight	0	Neutral	Neutral		0		0
2	[lamp;D_03_037,send;E_02_009]	imrp	Curved	1.0	0.0	1.0	Open	1.0	OneHanded		0	Neutral	Neutral	Neutral	0		0
3	[TRUE;D_03_038,humble;A_01_009,sshh;E_02_016]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Curved	0	Head	Mouth		1		0
6	[TRUE;D_03_038,fake;G_03_080,for;B_03_049,intelligent;H_02_080,really;B_02_021,tell;C_02_013]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Curved	0	Head	Forehead	HeadAway	1		0
3	[TRUE;D_03_038,dont_feel_like;J_01_005,for;B_03_049]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Curved	0	Head	Mouth	HeadAway	1		1
2	[elegance;D_03_042,former;J_02_066]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	OneHanded	Circular	1	Body	TorsoTop	BodyAway	1		0
2	[elegance;D_03_042,former;J_02_066]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	OneHanded	Curved	1	Body	Clavicle	BodyAway	1		0
3	[temporary;G_03_067,use;D_03_043,weigh;D_03_077]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	DominanceViolation	Curved	1	Hand	FingerRadial	FingerRadial	1	DominanceConditionViolation	0
2	[sharpen_2;K_03_097,use;D_03_043]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	DominanceViolation	Curved	1	Hand	FingerRadial	HandAway	1	DominanceConditionViolation	1
2	[bachelor;E_01_059,brown;D_03_045]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded	Curved	0	Head	Chin	Chin	1		0
2	[brown;D_03_045,daughter;E_02_023]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	OneHanded		0	Head	Chin	Chin	1		0
