neighbors[list]	SelectedFingers.2.0	Flexion.2.0	FlexionChange.2.0	Spread.2.0	SpreadChange.2.0	ThumbPosition.2.0	ThumbContact.2.0	SignType.2.0	Movement.2.0	RepeatedMovement.2.0	MajorLocation.2.0	MinorLocation.2.0	SecondMinorLocation.2.0	Contact.2.0	NonDominantHandshape.2.0	UlnarRotation.2.0
[later;D_01_077,gun_3;K_01_069]	i	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	Straight	0	Neutral	Neutral	nan	0	nan	0
[later;D_01_077,point_index;K_02_083]	i	Flat	0.0	nan	nan	Open	0.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	nan	0
[later;D_01_077,point_index;K_02_083]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	nan	0
[later;D_01_077,tiny;K_03_019]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	nan	0
[later;D_01_077,tiny;K_03_019]	i	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	Straight	0	Neutral	Neutral	nan	0	nan	0
[later;D_01_077,cross_3;K_03_028]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	nan	0
[later;D_01_077,cross_3;K_03_028]	i	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	X-shaped	0	Neutral	Neutral	Neutral	0	nan	0
[duck;D_01_079,tongue;G_03_057]	im	Flat	1.0	0.0	0.0	Closed	1.0	OneHanded	nan	1	Head	Mouth	nan	1	nan	0
[duck;D_01_079,tongue;G_03_057]	im	Flat	1.0	0.0	0.0	Open	0.0	OneHanded	nan	1	Head	Mouth	nan	1	nan	0
[duck;D_01_079,talk_2;H_01_023]	im	Flat	1.0	0.0	0.0	Open	1.0	OneHanded	nan	1	Head	Mouth	nan	0	nan	0
[learn_lesson;E_02_041,husband;D_01_082]	imrp	Curved	0.0	0.0	0.0	Open	1.0	OneHanded	nan	0	Head	Forehead	nan	1	nan	0
[goatee;G_01_074,learn_lesson;E_02_041,husband;D_01_082,hear_2;J_02_006]	imrp	Curved	0.0	0.0	0.0	Open	0.0	OneHanded	Straight	0	Head	Forehead	nan	1	nan	0
[enough;D_01_084,window_open;E_02_075]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	0	Hand	FingerRadial	HandAway	1	S	0
[enough;D_01_084,window_open;E_02_075]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	FingerRadial	HandAway	1	open_b	0
[enough;D_01_084,get_through;F_03_047]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	FingerFront	HandAway	1	S	0
[enough;D_01_084,get_through;F_03_047]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	FingerRadial	HandAway	1	5	0
[red_faced;F_03_030,idea;D_01_085]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	Forehead	HeadAway	1	nan	0
[red_faced;F_03_030,idea;D_01_085]	p	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Head	Chin	HeadAway	1	nan	0
[operate_machine;G_02_026,minimum;J_03_077,sweep;D_01_086,next;E_03_080]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	1	Hand	FingerTip	HandAway	1	open_b	0
[chop;F_02_099,sweep;D_01_086]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Other	1	Hand	Palm	HandAway	1	open_b	0
[chop;F_02_099,sweep;D_01_086]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	1	Hand	Palm	Palm	1	open_b	0
[time_progress;H_02_061,sweep;D_01_086]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	1	Hand	Palm	FingerFront	1	open_b	0
[sweep;D_01_086,take_off;H_03_050]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	1	Hand	Palm	HandAway	1	open_b	0
[wrap_up_2;K_02_062,here;D_01_089]	imrp	Flat	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	0	open_b	0
[wrap_up_2;K_02_062,here;D_01_089]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	0	flat_b	0
[contact;D_03_022,pity;D_01_090]	m	Flat	0.0	nan	nan	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_8	0
[contact;D_03_022,pity;D_01_090]	m	Flat	0.0	nan	nan	Open	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	open_8	0
[network;J_02_075,pity;D_01_090]	m	Flat	0.0	nan	nan	Open	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	0	open_8	0
[network;J_02_075,pity;D_01_090]	m	Flat	0.0	nan	nan	Open	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	open_8	0
[early;G_01_018,shiny;D_01_091]	m	Flat	0.0	nan	nan	Open	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	PalmBack	HandAway	1	B	1
[early;G_01_018,shiny;D_01_091]	m	Flat	0.0	nan	nan	Open	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	PalmBack	HandAway	1	C	0
[naked;H_01_087,shiny;D_01_091]	m	Flat	0.0	nan	nan	Open	0.0	AsymmetricalDifferentHandshape	Curved	0	Hand	PalmBack	HandAway	1	C	1
[naked;H_01_087,shiny;D_01_091]	m	Flat	0.0	nan	nan	Open	0.0	AsymmetricalDifferentHandshape	Straight	0	Hand	PalmBack	HandAway	1	C	0
[cloud;D_01_092,cloud_3;K_02_071]	imrp	Curved	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	0	curved_5	1
[february;D_01_093,w.h.a.t;G_02_089]	p	Curved	nan	nan	nan	Open	1.0	OneHanded	nan	0	Neutral	Neutral	nan	0	nan	0
[february;D_01_093,w.h.a.t;G_02_089]	i	Curved	nan	nan	nan	Open	1.0	OneHanded	nan	0	Neutral	Neutral	nan	0	nan	1
[february;D_01_093,peg_2;K_03_083]	i	Flat	nan	nan	nan	Open	1.0	OneHanded	nan	0	Neutral	Neutral	nan	0	nan	0
[february;D_01_093,peg_2;K_03_083]	i	Curved	1.0	nan	nan	Open	1.0	OneHanded	nan	0	Neutral	Neutral	nan	0	nan	0
[loud;D_02_007,hear_1;E_01_097]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	nan	0	Head	Other	nan	1	1	0
[loud;D_02_007,hear_1;E_01_097]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	nan	0	Head	Other	nan	1	nan	0
[skin;F_01_091,gold;D_02_009]	i	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	nan	0	Head	CheekNose	nan	1	nan	0
[skin;F_01_091,gold;D_02_009]	ip	Bent	0.0	nan	nan	Open	0.0	OneHanded	nan	0	Head	CheekNose	nan	1	nan	0
[stink;H_01_064,gold;D_02_009]	i	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	nan	0	Head	CheekNose	nan	1	nan	0
[stink;H_01_064,gold;D_02_009]	ip	Flat	0.0	nan	nan	Open	0.0	OneHanded	nan	0	Head	CheekNose	nan	1	nan	0
[california;H_02_038,gold;D_02_009]	ip	Flat	0.0	nan	nan	Open	0.0	OneHanded	nan	0	Head	CheekNose	nan	1	nan	0
[california;H_02_038,gold;D_02_009]	ip	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	nan	0	Head	Other	nan	1	nan	0
[specialist;H_01_038,thermometer;D_02_012]	i	FullyOpen	0.0	nan	nan	Closed	0.0	AsymmetricalSameHandshape	Straight	0	Hand	FingerRadial	FingerRadial	1	1	0
[specialist;H_01_038,thermometer;D_02_012]	i	FullyOpen	0.0	nan	nan	Closed	0.0	AsymmetricalSameHandshape	Straight	1	Hand	FingerRadial	HandAway	1	1	0
[thermometer;D_02_012,peel_1;H_03_052]	i	Bent	0.0	nan	nan	Closed	0.0	AsymmetricalSameHandshape	Straight	1	Hand	FingerRadial	FingerRadial	1	1	0
[thermometer;D_02_012,peel_1;H_03_052]	i	FullyOpen	0.0	nan	nan	Closed	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	FingerRadial	FingerRadial	1	1	0
[regular;J_01_067,thermometer;D_02_012]	i	FullyOpen	0.0	nan	nan	Closed	0.0	AsymmetricalSameHandshape	Curved	1	Hand	FingerRadial	FingerRadial	1	1	0
[regular;J_01_067,thermometer;D_02_012]	i	FullyOpen	0.0	nan	nan	Closed	0.0	AsymmetricalSameHandshape	Straight	1	Hand	FingerRadial	HandAway	1	1	0
[plus;J_03_045,thermometer;D_02_012]	i	FullyOpen	0.0	nan	nan	Closed	0.0	AsymmetricalSameHandshape	Straight	0	Hand	FingerRadial	FingerRadial	1	1	0
[plus;J_03_045,thermometer;D_02_012]	i	FullyOpen	0.0	nan	nan	Closed	0.0	AsymmetricalSameHandshape	Straight	1	Hand	FingerRadial	nan	1	1	0
[thermometer;D_02_012,banana_3;K_03_014]	i	FullyOpen	0.0	nan	nan	Closed	0.0	AsymmetricalSameHandshape	BackAndForth	1	Hand	FingerRadial	FingerRadial	1	1	0
[thermometer;D_02_012,banana_3;K_03_014]	i	FullyOpen	0.0	nan	nan	Closed	0.0	AsymmetricalSameHandshape	Straight	0	Hand	FingerRadial	FingerRadial	1	1	0
[forgetful;D_02_017,smell;E_02_049]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded	Curved	1	Head	HeadAway	HeadAway	0	nan	0
[sign_language;D_02_031,meet;D_02_018]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	1	1	0
[sign_language;D_02_031,meet;D_02_018]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	1	0
[back_up;G_01_102,meet;D_02_018]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Other	0	Neutral	Neutral	Neutral	1	1	0
[back_up;G_01_102,meet;D_02_018]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	1	0
[suspend;H_01_016,meet;D_02_018]	i	Bent	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	1	0
[suspend;H_01_016,meet;D_02_018]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	bent_1	0
[square;J_01_060,meet;D_02_018]	i	FullyOpen	1.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	1	0
[square;J_01_060,meet;D_02_018]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Other	0	Neutral	Neutral	Neutral	1	1	0
[sushi;D_03_092,fork_4;K_01_027,screwdriver;D_02_023]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	nan	1	B	1
[sushi;D_03_092,screwdriver;D_02_023]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	nan	1	Hand	Palm	nan	1	B	0
[signature;F_01_069,screwdriver;D_02_023]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Curved	1	Hand	Palm	nan	1	B	1
[signature;F_01_069,screwdriver;D_02_023]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	nan	0	Hand	Palm	nan	1	B	1
[fork_4;K_01_027,screwdriver;D_02_023]	im	FullyOpen	0.0	1.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	nan	1	Hand	Palm	nan	1	B	1
[alone;D_02_024,up;E_01_069]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	nan	1
[alone;D_02_024,up;E_01_069]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Circular	0	Neutral	Neutral	Neutral	0	nan	0
[isolated;F_02_033,alone;D_02_024]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Circular	1	Neutral	Neutral	Neutral	0	nan	1
[isolated;F_02_033,alone;D_02_024]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Circular	0	Neutral	Neutral	Neutral	0	nan	0
[lighter;D_02_025,knock;F_01_042]	t	nan	nan	nan	nan	Open	nan	OneHanded	nan	1	Neutral	Neutral	nan	0	nan	0
[lighter;D_02_025,knock;F_01_042]	t	nan	1.0	nan	nan	Open	nan	OneHanded	nan	1	Neutral	Neutral	Neutral	0	nan	0
[lighter;D_02_025,stopwatch;F_01_067]	t	nan	1.0	nan	nan	Open	nan	OneHanded	Straight	1	Neutral	Neutral	nan	0	nan	0
[lighter;D_02_025,stopwatch;F_01_067]	t	nan	1.0	nan	nan	Open	nan	OneHanded	nan	1	Neutral	Neutral	Neutral	0	nan	0
[lighter;D_02_025,athlete;J_03_068]	t	nan	nan	nan	nan	Open	nan	OneHanded	nan	1	Neutral	Neutral	nan	0	nan	0
[lighter;D_02_025,athlete;J_03_068]	t	nan	1.0	nan	nan	Open	nan	OneHanded	Straight	1	Neutral	Neutral	nan	0	nan	0
[can;D_03_027,bicycle;D_02_026]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	s	0
[can;D_03_027,bicycle;D_02_026]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	0	s	0
[winter;E_03_022,bicycle;D_02_026]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	s	0
[winter;E_03_022,bicycle;D_02_026]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	nan	0	s	0
[slave;E_03_094,bicycle;D_02_026]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	0	s	0
[slave;E_03_094,bicycle;D_02_026]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	1	s	0
[bicycle;D_02_026,accordion;F_02_048]	imrp	FullyClosed	0.0	nan	nan	Closed	1.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	0	s	0
[bicycle;D_02_026,accordion;F_02_048]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	s	0
[cheerleader;H_02_045,bicycle;D_02_026]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	SymmetricalOrAlternating	Z-shaped	1	Neutral	Neutral	Neutral	0	s	0
[cheerleader;H_02_045,bicycle;D_02_026]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	0	s	0
[pop_4;K_03_031,bicycle;D_02_026]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	SymmetricalOrAlternating	BackAndForth	1	Neutral	Neutral	Neutral	0	s	0
[pop_4;K_03_031,bicycle;D_02_026]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	0	s	0
[ski-ca;K_03_033,bicycle;D_02_026]	imrp	FullyClosed	0.0	nan	nan	Closed	1.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	0	s	0
[ski-ca;K_03_033,bicycle;D_02_026]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	0	s	0
[gift;E_01_055,ski;D_02_027]	i	Bent	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	0	bent_1	0
[gift;E_01_055,ski;D_02_027]	i	Bent	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	bent_1	0
[edit;F_01_068,ski;D_02_027]	i	Bent	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	bent_1	0
[edit;F_01_068,ski;D_02_027]	i	Bent	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	bent_1	1
[ski;D_02_027,should;G_02_079]	i	Bent	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	bent_1	0
[ski;D_02_027,should;G_02_079]	i	Bent	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[suspend;H_01_016,ski;D_02_027]	i	Bent	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	bent_1	0
[suspend;H_01_016,ski;D_02_027]	i	Bent	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	bent_1	0
[airplane;D_03_068,insurance;D_02_030]	ip	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[airplane;D_03_068,insurance;D_02_030]	p	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[insurance;D_02_030,up;E_01_069]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[insurance;D_02_030,up;E_01_069]	p	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	nan	0
[isolated;F_02_033,insurance;D_02_030]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[isolated;F_02_033,insurance;D_02_030]	p	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Circular	1	Neutral	Neutral	Neutral	0	nan	0
[insurance;D_02_030,should;G_02_079]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[insurance;D_02_030,should;G_02_079]	p	Bent	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[but;D_03_030,sign_language;D_02_031]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	1	0
[but;D_03_030,sign_language;D_02_031]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	1	1	0
[sign_language;D_02_031,roll;E_03_011]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	0	1	0
[sign_language;D_02_031,roll;E_03_011]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	0	1	1
[argue;F_03_072,sign_language;D_02_031]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	Neutral	0	1	0
[argue;F_03_072,sign_language;D_02_031]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	0	1	0
[triangle;J_02_080,sign_language;D_02_031]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	BackAndForth	0	Neutral	Neutral	Neutral	0	1	0
[triangle;J_02_080,sign_language;D_02_031]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	1	1	0
[bus;E_01_004,bank;D_02_032]	imrp	FullyOpen	nan	0.0	nan	Closed	0.0	OneHanded	nan	0	Neutral	Neutral	Neutral	0	nan	0
[bus;E_01_004,bank;D_02_032]	imrp	FullyOpen	nan	0.0	nan	Closed	0.0	OneHanded	BackAndForth	0	Neutral	Neutral	nan	0	nan	0
[hard_of_hearing;J_01_050,bank;D_02_032]	im	FullyOpen	nan	0.0	nan	Closed	0.0	OneHanded	BackAndForth	0	Neutral	Neutral	Neutral	0	nan	0
[hard_of_hearing;J_01_050,bank;D_02_032]	imrp	FullyOpen	nan	0.0	nan	Closed	0.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	nan	0
[helmet;D_02_034,halloween;G_03_011]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Head	HeadAway	HeadAway	0	c	1
[overwhelmed;G_03_064,helmet;D_02_034]	imrp	Flat	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Head	HeadAway	HeadAway	0	c	0
[overwhelmed;G_03_064,helmet;D_02_034]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Head	HeadAway	HeadAway	0	flat_b	0
[dark;J_03_094,helmet;D_02_034]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Head	HeadAway	HeadAway	0	c	0
[dark;J_03_094,helmet;D_02_034]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Head	HeadAway	HeadAway	0	open_b	0
[confident;D_02_035,hold;F_02_080]	imrp	Curved	1.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating	nan	0	Neutral	Neutral	Neutral	0	curved_5	0
[confident;D_02_035,dresser;F_03_075]	imrp	Curved	1.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating	Z-shaped	0	Neutral	Neutral	Neutral	0	curved_5	0
[confident;D_02_035,take;G_01_093]	imrp	Curved	1.0	1.0	1.0	Open	1.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	curved_5	0
[confident;D_02_035,take;G_01_093]	imrp	Curved	1.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	nan	0
[confident;D_02_035,adopt;J_03_014]	imrp	Flat	1.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	curved_5	0
[confident;D_02_035,adopt;J_03_014]	imrp	Curved	1.0	1.0	1.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	flatspread_5	0
[dice;D_02_036,throw_away;E_02_070]	imrp	FullyClosed	1.0	nan	1.0	Closed	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[dice;D_02_036,throw_away;E_02_070]	imrp	FullyClosed	1.0	nan	0.0	Closed	1.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	nan	0
[dice;D_02_036,yes;G_03_074]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[dice;D_02_036,yes;G_03_074]	imrp	FullyClosed	1.0	nan	0.0	Closed	1.0	OneHanded	Straight	1	Neutral	Neutral	nan	0	nan	0
[wise;G_02_023,metal;D_02_037]	i	Bent	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	HeadAway	HeadAway	1	nan	0
[wise;G_02_023,metal;D_02_037]	i	Bent	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	UnderChin	HeadAway	0	nan	0
[foul;J_01_049,metal;D_02_037]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	UnderChin	HeadAway	1	nan	0
[foul;J_01_049,metal;D_02_037]	i	Bent	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	Other	HeadAway	1	nan	0
[metal;D_02_037,toy_2;J_01_056]	i	Curved	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	UnderChin	HeadAway	1	nan	0
[metal;D_02_037,toy_2;J_01_056]	i	Bent	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	Chin	HeadAway	1	nan	0
[recent;J_02_056,metal;D_02_037]	i	Bent	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	CheekNose	HeadAway	1	nan	0
[recent;J_02_056,metal;D_02_037]	i	Bent	0.0	nan	nan	Closed	0.0	OneHanded	Straight	1	Head	UnderChin	nan	1	nan	0
[forfeit;D_02_038,italy;D_02_074]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	nan	0
[forfeit;D_02_038,italy;D_02_074]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0	nan	0
[west;D_03_053,forfeit;D_02_038]	p	Curved	0.0	nan	nan	Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	nan	0
[west;D_03_053,forfeit;D_02_038]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	nan	0
[forfeit;D_02_038,vacuum;D_03_084]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	nan	0
[forfeit;D_02_038,vacuum;D_03_084]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0	nan	0
[forfeit;D_02_038,flip_switch;E_01_066]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	nan	0
[forfeit;D_02_038,flip_switch;E_01_066]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	nan	0
[forfeit;D_02_038,damn;F_01_098]	m	Curved	0.0	nan	nan	Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	nan	0
[forfeit;D_02_038,damn;F_01_098]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	nan	0
[forfeit;D_02_038,pour;F_02_063]	p	Curved	0.0	nan	nan	Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	nan	0
[forfeit;D_02_038,pour;F_02_063]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	nan	0
[forfeit;D_02_038,postpone;H_01_012]	i	Curved	0.0	nan	nan	Open	1.0	DominanceViolation	Curved	0	Neutral	Neutral	Neutral	0	nan	0
[forfeit;D_02_038,postpone;H_01_012]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	DominanceConditionViolation	0
[forfeit;D_02_038,cross_3;K_03_028]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	nan	0
[forfeit;D_02_038,cross_3;K_03_028]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	X-shaped	0	Neutral	Neutral	Neutral	0	nan	0
